target_id	length	eff_length	est_counts	tpm
lcl|CP000514.1_cds_ABM18381.1_1273	753	258.008	381	306.548
lcl|CP000514.1_cds_ABM18382.1_1274	249	45.75	127	576.261
lcl|CP000514.1_cds_ABM18383.1_1275	897	393.926	423.3	223.069
lcl|CP000514.1_cds_ABM18384.1_1276	483	68.8434	410.373	1237.44
lcl|CP000514.1_cds_ABM18385.1_1277	1539	1032.91	556.572	111.858
lcl|CP000514.1_cds_ABM18386.1_1278	741	247.226	316.175	265.485
lcl|CP000514.1_cds_ABM18387.1_1279	756	260.703	257.348	204.919
lcl|CP000514.1_cds_ABM18388.1_1280	1542	1039.1	520.021	103.889
lcl|CP000514.1_cds_ABM18389.1_1281	1281	770.176	790	212.933
lcl|CP000514.1_cds_ABM18390.1_1282	1152	647.496	602	193.004
lcl|CP000514.1_cds_ABM18391.1_1283	669	187.646	233	257.764
lcl|CP000514.1_cds_ABM18392.1_1284	459	58.968	115	404.844
lcl|CP000514.1_cds_ABM18393.1_1285	1008	503.303	273	112.6
lcl|CP000514.1_cds_ABM18394.1_1286	1242	732.558	538	152.457
lcl|CP000514.1_cds_ABM18395.1_1287	627	155.275	436	582.897
lcl|CP000514.1_cds_ABM18396.1_1288	927	423.255	454	222.669
lcl|CP000514.1_cds_ABM18397.1_1289	333	34.8182	35	208.674
lcl|CP000514.1_cds_ABM18398.1_1290	255	43.6552	4	19.0209
lcl|CP000514.1_cds_ABM18399.1_1291	666	185.33	123	137.774
lcl|CP000514.1_cds_ABM18400.1_1292	936	432.092	274.287	131.776
lcl|CP000514.1_cds_ABM18401.1_1293	3141	2629.42	1333	105.239
lcl|CP000514.1_cds_ABM18402.1_1294	1650	1140.81	591	107.543
lcl|CP000514.1_cds_ABM18403.1_1295	2949	2441.81	1306	111.03
lcl|CP000514.1_cds_ABM18404.1_1296	5256	4730.97	2131	93.5061
lcl|CP000514.1_cds_ABM18405.1_1297	1926	1422.92	764	111.46
lcl|CP000514.1_cds_ABM18406.1_1298	1167	655.301	385	121.963
lcl|CP000514.1_cds_ABM18407.1_1299	444	53.5961	22	85.2111
lcl|CP000514.1_cds_ABM18408.1_1300	6642	6124.85	2928	99.239
lcl|CP000514.1_cds_ABM18409.1_1301	2052	1540.21	799	107.689
lcl|CP000514.1_cds_ABM18410.1_1302	1218	709.747	628	183.68
lcl|CP000514.1_cds_ABM18411.1_1303	261	44.0303	179	843.933
lcl|CP000514.1_cds_ABM18412.1_1304	573	117.911	306	538.732
lcl|CP000514.1_cds_ABM18413.1_1305	921	417.416	639	317.789
lcl|CP000514.1_cds_ABM18414.1_1306	459	58.968	218	767.444
lcl|CP000514.1_cds_ABM18415.1_1307	501	76.8688	93	251.154
lcl|CP000514.1_cds_ABM18416.1_1308	741	247.226	247	207.4
lcl|CP000514.1_cds_ABM18417.1_1309	1542	1038.03	689	137.789
lcl|CP000514.1_cds_ABM18418.1_1310	255	43.6552	46	218.74
lcl|CP000514.1_cds_ABM18419.1_1311	1467	954.737	727	158.073
lcl|CP000514.1_cds_ABM18420.1_1312	648	171.069	562	681.981
lcl|CP000514.1_cds_ABM18421.1_1313	1728	1229.66	920	155.314
lcl|CP000514.1_cds_ABM18422.1_1314	852	350.167	300	177.849
lcl|CP000514.1_cds_ABM18423.1_1315	747	252.636	211	173.378
lcl|CP000514.1_cds_ABM18424.1_1316	207	53.3333	76	295.816
lcl|CP000514.1_cds_ABM18425.1_1317	873	370.481	368	206.2
lcl|CP000514.1_cds_ABM18426.1_1318	609	142.554	189	275.225
lcl|CP000514.1_cds_ABM18427.1_1319	1155	643.149	441	142.342
lcl|CP000514.1_cds_ABM18428.1_1320	1935	1420.96	719	105.04
lcl|CP000514.1_cds_ABM18429.1_1321	1434	937.257	451	99.8906
lcl|CP000514.1_cds_ABM18430.1_1322	795	296.562	176	123.198
lcl|CP000514.1_cds_ABM18431.1_1323	366	34.2232	21	127.381
lcl|CP000514.1_cds_ABM18432.1_1324	1560	1055.91	594	116.779
lcl|CP000514.1_cds_ABM18433.1_1325	1599	1100.96	575	108.419
lcl|CP000514.1_cds_ABM18434.1_1326	1605	1100.04	617	116.435
lcl|CP000514.1_cds_ABM18435.1_1327	660	180.642	149	171.228
lcl|CP000514.1_cds_ABM18436.1_1328	657	178.097	153	178.337
lcl|CP000514.1_cds_ABM18437.1_1329	1563	1058.33	628	123.182
lcl|CP000514.1_cds_ABM18438.1_1330	1212	698.398	285	84.7128
lcl|CP000514.1_cds_ABM18439.1_1331	453	56.8571	47	171.601
lcl|CP000514.1_cds_ABM18440.1_1332	534	93.9157	48	106.099
lcl|CP000514.1_cds_ABM18441.1_1333	378	36.1205	1	5.74715
lcl|CP000514.1_cds_ABM18442.1_1334	765	268.819	112	86.4899
lcl|CP000514.1_cds_ABM18443.1_1335	999	494.303	277	116.331
lcl|CP000514.1_cds_ABM18444.1_1336	1308	805.109	455	117.318
lcl|CP000514.1_cds_ABM18445.1_1337	534	93.9157	75	165.779
lcl|CP000514.1_cds_ABM18446.1_1338	672	190.015	132	144.209
lcl|CP000514.1_cds_ABM18447.1_1339	1362	855.652	462	112.086
lcl|CP000514.1_cds_ABM18448.1_1340	1935	1424.94	805	117.275
lcl|CP000514.1_cds_ABM18449.1_1341	1002	497.303	301	125.647
lcl|CP000514.1_cds_ABM18450.1_1342	2214	1711.58	959	116.313
lcl|CP000514.1_cds_ABM18451.1_1343	693	206.989	190	190.552
lcl|CP000514.1_cds_ABM18452.1_1344	1023	506.702	274	112.255
lcl|CP000514.1_cds_ABM18453.1_1345	675	192.259	157	169.52
lcl|CP000514.1_cds_ABM18454.1_1346	1482	977.217	627	133.194
lcl|CP000514.1_cds_ABM18455.1_1347	909	405.811	274	140.163
lcl|CP000514.1_cds_ABM18456.1_1348	1665	1146.12	662	119.904
lcl|CP000514.1_cds_ABM18457.1_1349	2406	1901.14	889	97.072
lcl|CP000514.1_cds_ABM18458.1_1350	1122	612.284	358	121.377
lcl|CP000514.1_cds_ABM18459.1_1351	858	355.93	163	95.0669
lcl|CP000514.1_cds_ABM18460.1_1352	873	370.481	193	108.143
lcl|CP000514.1_cds_ABM18461.1_1353	1005	500.303	326	135.267
lcl|CP000514.1_cds_ABM18462.1_1354	969	464.534	380	169.814
lcl|CP000514.1_cds_ABM18463.1_1355	1056	548.011	406	153.795
lcl|CP000514.1_cds_ABM18464.1_1356	582	123.599	155	260.33
lcl|CP000514.1_cds_ABM18465.1_1357	957	452.753	347	159.102
lcl|CP000514.1_cds_ABM18466.1_1358	990	485.443	330	141.118
lcl|CP000514.1_cds_ABM18467.1_1359	1842	1349.94	656	100.878
lcl|CP000514.1_cds_ABM18468.1_1360	1587	1079.83	663	127.458
lcl|CP000514.1_cds_ABM18469.1_1361	978	473.489	284	124.513
lcl|CP000514.1_cds_ABM18470.1_1362	1185	680.859	489	149.093
lcl|CP000514.1_cds_ABM18471.1_1363	1464	951.36	638	139.214
lcl|CP000514.1_cds_ABM18472.1_1364	402	40.9605	227	1150.45
lcl|CP000514.1_cds_ABM18473.1_1365	423	47.0441	423	1866.56
lcl|CP000514.1_cds_ABM18474.1_1366	585	125.842	278	458.592
lcl|CP000514.1_cds_ABM18475.1_1367	636	162.01	277	354.933
lcl|CP000514.1_cds_ABM18476.1_1368	273	39.6939	76.9696	402.534
lcl|CP000514.1_cds_ABM18477.1_1369	477	65.992	86	270.529
lcl|CP000514.1_cds_ABM18478.1_1370	456	57.8673	26	93.2711
lcl|CP000514.1_cds_ABM18479.1_1371	1254	744.22	469	130.821
lcl|CP000514.1_cds_ABM18480.1_1372	297	37.5361	13	71.8954
lcl|CP000514.1_cds_ABM18481.1_1373	351	32.6072	36	229.19
lcl|CP000514.1_cds_ABM18482.1_1374	441	52.6355	167	658.634
lcl|CP000514.1_cds_ABM18483.1_1375	315	36.9565	125	702.143
lcl|CP000514.1_cds_ABM18484.1_1376	819	318.492	193	125.796
lcl|CP000514.1_cds_ABM18485.1_1377	1191	685.959	371	112.275
lcl|CP000514.1_cds_ABM18486.1_1378	591	130.118	114	181.875
lcl|CP000514.1_cds_ABM18487.1_1379	696	209.478	177	175.405
lcl|CP000514.1_cds_ABM18488.1_1380	576	119.802	129	223.529
lcl|CP000514.1_cds_ABM18489.1_1381	402	40.9605	101.457	514.189
lcl|CP000514.1_cds_ABM18490.1_1382	1440	930.048	577	128.788
lcl|CP000514.1_cds_ABM18491.1_1383	531	92.3374	132	296.759
lcl|CP000514.1_cds_ABM18492.1_1384	561	110.558	136	255.36
lcl|CP000514.1_cds_ABM18493.1_1385	954	449.882	353	162.886
lcl|CP000514.1_cds_ABM18494.1_1386	405	41.9764	123.543	610.97
lcl|CP000514.1_cds_ABM18495.1_1387	897	393.926	279	147.027
lcl|CP000514.1_cds_ABM18496.1_1388	513	83.1984	88	219.571
lcl|CP000514.1_cds_ABM18497.1_1389	639	164.316	146	184.45
lcl|CP000514.1_cds_ABM18498.1_1390	2085	1577.9	815	107.222
lcl|CP000514.1_cds_ABM18499.1_1391	525	89.2415	37	86.068
lcl|CP000514.1_cds_ABM18500.1_1392	489	71.4738	16	46.4707
lcl|CP000514.1_cds_ABM18501.1_1393	891	388.151	253	135.309
lcl|CP000514.1_cds_ABM18502.1_1394	747	252.636	198	162.696
lcl|CP000514.1_cds_ABM18503.1_1395	528	90.8096	106	242.315
lcl|CP000514.1_cds_ABM18504.1_1396	585	125.842	91	150.115
lcl|CP000514.1_cds_ABM18505.1_1397	1155	649.159	288	92.0975
lcl|CP000514.1_cds_ABM18506.1_1398	3051	2533.06	1165	95.4746
lcl|CP000514.1_cds_ABM18507.1_1399	636	162.01	281	360.058
lcl|CP000514.1_cds_ABM18508.1_1400	288	38.4	247	1335.28
lcl|CP000514.1_cds_ABM18509.1_1401	825	324.337	374	239.377
lcl|CP000514.1_cds_ABM18510.1_1402	528	90.8096	201	459.484
lcl|CP000514.1_cds_ABM18511.1_1403	1254	741.02	454	127.184
lcl|CP000514.1_cds_ABM18512.1_1404	540	97.2824	207	441.716
lcl|CP000514.1_cds_ABM18513.1_1405	1419	905.801	530	121.465
lcl|CP000514.1_cds_ABM18514.1_1406	2505	1997.76	990	102.872
lcl|CP000514.1_cds_ABM18515.1_1407	771	274.262	214	161.978
lcl|CP000514.1_cds_ABM18516.1_1408	363	33.7741	37	227.418
lcl|CP000514.1_cds_ABM18517.1_1409	1473	968.518	532	114.028
lcl|CP000514.1_cds_ABM18518.1_1410	1713	1201.54	584	100.898
lcl|CP000514.1_cds_ABM18519.1_1411	1266	759.262	470	128.503
lcl|CP000514.1_cds_ABM18520.1_1412	1896	1389.91	753	112.464
lcl|CP000514.1_cds_ABM18521.1_1413	1467	961.728	470	101.45
lcl|CP000514.1_cds_ABM18522.1_1414	2553	2049.44	998	101.089
lcl|CP000514.1_cds_ABM18523.1_1415	1206	702.329	416	122.959
lcl|CP000514.1_cds_ABM18524.1_1416	1878	1375.15	747	112.766
lcl|CP000514.1_cds_ABM18525.1_1417	555	106.496	144	280.696
lcl|CP000514.1_cds_ABM18526.1_1418	915	411.694	514	259.176
lcl|CP000514.1_cds_ABM18527.1_1419	1521	1011.87	707	145.045
lcl|CP000514.1_cds_ABM18528.1_1420	399	40.038	68	352.568
lcl|CP000514.1_cds_ABM18529.1_1421	633	159.748	126	163.735
lcl|CP000514.1_cds_ABM18530.1_1422	966	461.622	334	150.199
lcl|CP000514.1_cds_ABM18531.1_1423	882	379.408	294	160.86
lcl|CP000514.1_cds_ABM18532.1_1424	651	173.515	105	125.62
lcl|CP000514.1_cds_ABM18533.1_1425	1467	956.579	506	109.809
lcl|CP000514.1_cds_ABM18534.1_1426	600	136.427	131	199.333
lcl|CP000514.1_cds_ABM18535.1_1427	297	37.5361	6	33.1825
lcl|CP000514.1_cds_ABM18536.1_1428	450	55.7982	67	249.265
lcl|CP000514.1_cds_ABM18537.1_1429	921	417.416	296	147.207
lcl|CP000514.1_cds_ABM18538.1_1430	762	266.211	188	146.601
lcl|CP000514.1_cds_ABM18539.1_1431	495	74.0431	20	56.0728
lcl|CP000514.1_cds_ABM18540.1_1432	792	293.734	377	266.436
lcl|CP000514.1_cds_ABM18541.1_1433	609	142.554	226	329.105
lcl|CP000514.1_cds_ABM18542.1_1434	1383	878.071	671	158.635
lcl|CP000514.1_cds_ABM18543.1_1435	384	36.7772	178	1004.73
lcl|CP000514.1_cds_ABM18544.1_1436	957	452.753	257	117.836
lcl|CP000514.1_cds_ABM18545.1_1437	1176	664.393	340	106.233
lcl|CP000514.1_cds_ABM18546.1_1438	1128	616.882	500	168.258
lcl|CP000514.1_cds_ABM18547.1_1439	630	157.584	314	413.642
lcl|CP000514.1_cds_ABM18548.1_1440	1440	932.241	550	122.473
lcl|CP000514.1_cds_ABM18549.1_1441	1002	497.303	263	109.785
lcl|CP000514.1_cds_ABM18550.1_1442	1674	1175	610	107.77
lcl|CP000514.1_cds_ABM18551.1_1443	1620	1116.07	521	96.9065
lcl|CP000514.1_cds_ABM18552.1_1444	1242	732.712	438	124.093
lcl|CP000514.1_cds_ABM18553.1_1445	330	34.8321	42	250.309
lcl|CP000514.1_cds_ABM18554.1_1446	456	57.8673	41	147.081
lcl|CP000514.1_cds_ABM18555.1_1447	942	438.009	344	163.035
lcl|CP000514.1_cds_ABM18556.1_1448	750	255.336	334	271.544
lcl|CP000514.1_cds_ABM18557.1_1449	1653	1152.34	823	148.26
lcl|CP000514.1_cds_ABM18558.1_1450	462	59.8438	150	520.33
lcl|CP000514.1_cds_ABM18559.1_1451	567	114.229	147	267.146
lcl|CP000514.1_cds_ABM18560.1_1452	897	393.926	242	127.528
lcl|CP000514.1_cds_ABM18561.1_1453	450	55.7982	44	163.696
lcl|CP000514.1_cds_ABM18562.1_1454	1062	552.807	384	144.2
lcl|CP000514.1_cds_ABM18563.1_1455	492	72.6314	41	117.183
lcl|CP000514.1_cds_ABM18564.1_1456	1209	702.216	423	125.048
lcl|CP000514.1_cds_ABM18565.1_1457	1485	982.088	529	111.818
lcl|CP000514.1_cds_ABM18566.1_1458	1026	521.256	259	103.147
lcl|CP000514.1_cds_ABM18567.1_1459	957	452.753	211	96.7449
lcl|CP000514.1_cds_ABM18568.1_1460	471	63.3993	22	72.0352
lcl|CP000514.1_cds_ABM18569.1_1461	783	285.44	152	110.544
lcl|CP000514.1_cds_ABM18570.1_1462	1266	762.48	413	112.442
lcl|CP000514.1_cds_ABM18571.1_1463	903	399.888	167	86.6931
lcl|CP000514.1_cds_ABM18572.1_1464	1275	766.956	375	101.5
lcl|CP000514.1_cds_ABM18573.1_1465	525	89.2415	52	120.96
lcl|CP000514.1_cds_ABM18574.1_1466	741	247.226	163	136.867
lcl|CP000514.1_cds_ABM18575.1_1467	813	312.918	201	133.343
lcl|CP000514.1_cds_ABM18576.1_1468	630	157.584	102	134.368
lcl|CP000514.1_cds_ABM18577.1_1469	420	46.3036	136	609.72
lcl|CP000514.1_cds_ABM18578.1_1470	438	51.5344	175	704.933
lcl|CP000514.1_cds_ABM18579.1_1471	456	57.8673	19	68.1597
lcl|CP000514.1_cds_ABM18580.1_1472	429	48.8259	15	63.7745
lcl|CP000514.1_cds_ABM18581.1_1473	1113	606.548	337	115.338
lcl|CP000514.1_cds_ABM18582.1_1474	741	247.226	159	133.508
lcl|CP000514.1_cds_ABM18583.1_1475	684	199.76	97	100.802
lcl|CP000514.1_cds_ABM18584.1_1476	954	449.882	421	194.263
lcl|CP000514.1_cds_ABM18585.1_1477	1299	795.237	569	148.533
lcl|CP000514.1_cds_ABM18586.1_1478	822	321.399	296	191.185
lcl|CP000514.1_cds_ABM18587.1_1479	255	43.6552	37	175.943
lcl|CP000514.1_cds_ABM18588.1_1480	981	476.443	275	119.82
lcl|CP000514.1_cds_ABM18589.1_1481	1902	1389.72	711	106.206
lcl|CP000514.1_cds_ABM18590.1_1482	552	104.663	90	178.507
lcl|CP000514.1_cds_ABM18591.1_1483	240	47.3684	43	188.446
lcl|CP000514.1_cds_ABM18592.1_1484	492	72.6314	192	548.762
lcl|CP000514.1_cds_ABM18593.1_1485	294	39.6	109	571.397
lcl|CP000514.1_cds_ABM18594.1_1486	165	39.6	139	728.662
lcl|CP000514.1_cds_ABM18595.1_1487	246	44.6087	69	321.097
lcl|CP000514.1_cds_ABM18596.1_1488	975	470.534	434	191.472
lcl|CP000514.1_cds_ABM18597.1_1489	414	44.641	282	1311.36
lcl|CP000514.1_cds_ABM18598.1_1490	375	35.4302	174	1019.49
lcl|CP000514.1_cds_ABM18599.1_1491	2766	2274.13	1134	103.515
lcl|CP000514.1_cds_ABM18600.1_1492	261	44.0303	94	443.183
lcl|CP000514.1_cds_ABM18601.1_1493	636	162.01	439	562.511
lcl|CP000514.1_cds_ABM18602.1_1494	702	214.359	349	337.98
lcl|CP000514.1_cds_ABM18603.1_1495	411	43.8015	26	123.223
lcl|CP000514.1_cds_ABM18604.1_1496	351	32.6072	7	44.5647
lcl|CP000514.1_cds_ABM18605.1_1497	288	38.4	0	0
lcl|CP000514.1_cds_ABM18606.1_1498	327	35.1471	1	5.90633
lcl|CP000514.1_cds_ABM18607.1_1499	360	33.4006	11	68.3668
lcl|CP000514.1_cds_ABM18608.1_1500	1179	670.487	438	135.61
lcl|CP000514.1_cds_ABM18609.1_1501	588	128.061	237	384.182
lcl|CP000514.1_cds_ABM18610.1_1502	3699	3208.58	1747	113.028
lcl|CP000514.1_cds_ABM18611.1_1503	234	49.375	72	302.714
lcl|CP000514.1_cds_ABM18612.1_1504	1653	1144.71	731	132.565
lcl|CP000514.1_cds_ABM18613.1_1505	507	79.9145	38	98.7108
lcl|CP000514.1_cds_ABM18614.1_1506	1062	551.019	391	147.305
lcl|CP000514.1_cds_ABM18615.1_1507	315	36.9565	82	460.606
lcl|CP000514.1_cds_ABM18616.1_1508	1707	1197.33	747	129.513
lcl|CP000514.1_cds_ABM18617.1_1509	711	221.902	216	202.069
lcl|CP000514.1_cds_ABM18618.1_1510	444	53.5961	24	92.9576
lcl|CP000514.1_cds_ABM18619.1_1511	810	310.008	158	105.801
lcl|CP000514.1_cds_ABM18620.1_1512	792	293.734	272	192.23
lcl|CP000514.1_cds_ABM18621.1_1513	1743	1240.47	694	116.14
lcl|CP000514.1_cds_ABM18622.1_1514	1830	1326.85	651	101.851
lcl|CP000514.1_cds_ABM18623.1_1515	1086	576.274	329	118.515
lcl|CP000514.1_cds_ABM18624.1_1516	1023	510.853	269	109.311
lcl|CP000514.1_cds_ABM18625.1_1517	1626	1115.4	538	100.129
lcl|CP000514.1_cds_ABM18626.1_1518	786	288.272	218	156.986
lcl|CP000514.1_cds_ABM18627.1_1519	417	45.4293	37	169.072
lcl|CP000514.1_cds_ABM18628.1_1520	1827	1320.16	672	105.669
lcl|CP000514.1_cds_ABM18629.1_1521	1080	572.217	384	139.308
lcl|CP000514.1_cds_ABM18630.1_1522	852	350.167	203	120.345
lcl|CP000514.1_cds_ABM18631.1_1523	1275	765.118	468	126.977
lcl|CP000514.1_cds_ABM18632.1_1524	1335	832.111	450	112.263
lcl|CP000514.1_cds_ABM18633.1_1525	651	173.515	119	142.369
lcl|CP000514.1_cds_ABM18634.1_1526	2601	2100.66	1060	104.751
lcl|CP000514.1_cds_ABM18635.1_1527	1224	712.234	339	98.8061
lcl|CP000514.1_cds_ABM18636.1_1528	1524	1020.74	462	93.9576
lcl|CP000514.1_cds_ABM18637.1_1529	570	115.999	97	173.589
lcl|CP000514.1_cds_ABM18638.1_1530	672	190.015	205	223.961
lcl|CP000514.1_cds_ABM18639.1_1531	1317	812.557	439	112.155
lcl|CP000514.1_cds_ABM18640.1_1532	930	426.174	206	100.343
lcl|CP000514.1_cds_ABM18641.1_1533	813	312.918	170	112.778
lcl|CP000514.1_cds_ABM18642.1_1534	1221	709.785	334	97.6847
lcl|CP000514.1_cds_ABM18643.1_1535	630	157.584	63	82.9919
lcl|CP000514.1_cds_ABM18644.1_1536	909	405.811	220	112.54
lcl|CP000514.1_cds_ABM18645.1_1537	3174	2678.54	1424	110.362
lcl|CP000514.1_cds_ABM18646.1_1538	1116	609.201	477	162.542
lcl|CP000514.1_cds_ABM18647.1_1539	1074	567.8	357	130.521
lcl|CP000514.1_cds_ABM18648.1_1540	648	171.069	120	145.619
lcl|CP000514.1_cds_ABM18649.1_1541	1419	907.939	601	137.412
lcl|CP000514.1_cds_ABM18650.1_1542	888	385.225	348	187.53
lcl|CP000514.1_cds_ABM18651.1_1543	1098	585.096	286	101.472
lcl|CP000514.1_cds_ABM18652.1_1544	1095	590.228	340	119.582
lcl|CP000514.1_cds_ABM18653.1_1545	906	402.811	310	159.76
lcl|CP000514.1_cds_ABM18654.1_1546	1083	577.05	351	126.27
lcl|CP000514.1_cds_ABM18655.1_1547	909	405.811	266	136.071
lcl|CP000514.1_cds_ABM18656.1_1548	921	417.416	193	95.9832
lcl|CP000514.1_cds_ABM18657.1_1549	351	32.6072	17	108.229
lcl|CP000514.1_cds_ABM18658.1_1550	1032	525.481	325	128.391
lcl|CP000514.1_cds_ABM18659.1_1551	2091	1594.28	711	92.5788
lcl|CP000514.1_cds_ABM18660.1_1552	1020	510.937	378	153.579
lcl|CP000514.1_cds_ABM18661.1_1553	612	144.604	220	315.827
lcl|CP000514.1_cds_ABM18662.1_1554	849	347.268	332	198.463
lcl|CP000514.1_cds_ABM18663.1_1555	549	102.851	204	411.744
lcl|CP000514.1_cds_ABM18664.1_1556	1350	850.001	562	137.254
lcl|CP000514.1_cds_ABM18665.1_1557	615	146.76	227	321.089
lcl|CP000514.1_cds_ABM18666.1_1558	732	239.553	273	236.574
lcl|CP000514.1_cds_ABM18667.1_1559	978	473.489	392	171.863
lcl|CP000514.1_cds_ABM18668.1_1560	2751	2248.85	1351	124.71
lcl|CP000514.1_cds_ABM18669.1_1561	2178	1671.91	943	117.086
lcl|CP000514.1_cds_ABM18670.1_1562	759	263.523	141	111.073
lcl|CP000514.1_cds_ABM18671.1_1563	1689	1185.91	557	97.5016
lcl|CP000514.1_cds_ABM18672.1_1564	1488	978.266	462	98.0374
lcl|CP000514.1_cds_ABM18673.1_1565	663	183.028	184	208.693
lcl|CP000514.1_cds_ABM18674.1_1566	408	42.7875	92	446.353
lcl|CP000514.1_cds_ABM18675.1_1567	1122	613.688	366	123.806
lcl|CP000514.1_cds_ABM18676.1_1568	3939	3442.39	1676	101.07
lcl|CP000514.1_cds_ABM18677.1_1569	1677	1165.58	690	122.889
lcl|CP000514.1_cds_ABM18678.1_1570	486	70.2496	126	372.335
lcl|CP000514.1_cds_ABM18679.1_1571	966	461.622	252	113.324
lcl|CP000514.1_cds_ABM18680.1_1572	489	71.4738	22	63.8973
lcl|CP000514.1_cds_ABM18681.1_1573	531	92.3374	46	103.416
lcl|CP000514.1_cds_ABM18682.1_1574	666	185.33	135	151.215
lcl|CP000514.1_cds_ABM18683.1_1575	369	34.9387	8	47.5325
lcl|CP000514.1_cds_ABM18684.1_1576	489	71.4738	43	124.89
lcl|CP000514.1_cds_ABM18685.1_1577	2820	2321.52	1125	100.598
lcl|CP000514.1_cds_ABM18686.1_1578	1653	1146.91	540	97.7396
lcl|CP000514.1_cds_ABM18687.1_1579	549	102.851	190	383.487
lcl|CP000514.1_cds_ABM18688.1_1580	1179	667.621	515	160.134
lcl|CP000514.1_cds_ABM18689.1_1581	843	341.665	274	166.478
lcl|CP000514.1_cds_ABM18690.1_1582	2148	1653.1	809	101.591
lcl|CP000514.1_cds_ABM18691.1_1583	345	32.6904	6	38.1012
lcl|CP000514.1_cds_ABM18692.1_1584	447	54.6455	14	53.1839
lcl|CP000514.1_cds_ABM18693.1_1585	294	39.6	2	10.4844
lcl|CP000514.1_cds_ABM18694.1_1586	1152	647.508	358	114.774
lcl|CP000514.1_cds_ABM18695.1_1587	603	138.433	99	148.457
lcl|CP000514.1_cds_ABM18696.1_1588	324	34.9909	5	29.6635
lcl|CP000514.1_cds_ABM18697.1_1589	1914	1407.12	810	119.498
lcl|CP000514.1_cds_ABM18698.1_1590	630	157.584	331	436.037
lcl|CP000514.1_cds_ABM18699.1_1591	921	417.416	352	175.057
lcl|CP000514.1_cds_ABM18700.1_1592	816	315.736	164	107.827
lcl|CP000514.1_cds_ABM18701.1_1593	948	443.925	243	113.633
lcl|CP000514.1_cds_ABM18702.1_1594	2139	1638.17	910	115.316
lcl|CP000514.1_cds_ABM18703.1_1595	1371	868.601	486	116.151
lcl|CP000514.1_cds_ABM18704.1_1596	2703	2197.35	1133	107.038
lcl|CP000514.1_cds_ABM18705.1_1597	1965	1457.56	796	113.369
lcl|CP000514.1_cds_ABM18706.1_1598	666	185.33	208	232.983
lcl|CP000514.1_cds_ABM18707.1_1599	1077	560.501	276	102.221
lcl|CP000514.1_cds_ABM18708.1_1600	1551	1040.61	507	101.141
lcl|CP000514.1_cds_ABM18709.1_1601	1122	612.4	321	108.812
lcl|CP000514.1_cds_ABM18710.1_1602	900	396.926	292	152.714
lcl|CP000514.1_cds_ABM18711.1_1603	336	34.3956	103	621.644
lcl|CP000514.1_cds_ABM18712.1_1604	1545	1043.98	717.912	142.754
lcl|CP000514.1_cds_ABM18713.1_1605	756	260.703	167.931	133.718
lcl|CP000514.1_cds_ABM18714.1_1606	336	34.3956	127.908	771.973
lcl|CP000514.1_cds_ABM18715.1_1607	1248	737.8	593	166.849
lcl|CP000514.1_cds_ABM18716.1_1608	792	293.734	224	158.307
lcl|CP000514.1_cds_ABM18717.1_1609	1047	534.273	342	132.883
lcl|CP000514.1_cds_ABM18718.1_1610	906	402.811	220	113.378
lcl|CP000514.1_cds_ABM18719.1_1611	987	482.443	258	111.015
lcl|CP000514.1_cds_ABM18720.1_1612	1932	1422.02	624	91.0929
lcl|CP000514.1_cds_ABM18721.1_1613	1515	1000.31	464	96.2923
lcl|CP000514.1_cds_ABM18722.1_1614	1131	618.554	292	97.9968
lcl|CP000514.1_cds_ABM18723.1_1615	1344	832.178	394	98.2849
lcl|CP000514.1_cds_ABM18724.1_1616	1014	509.303	255	103.937
lcl|CP000514.1_cds_ABM18725.1_1617	1173	658.429	313	98.6829
lcl|CP000514.1_cds_ABM18726.1_1618	894	391.039	389	206.508
lcl|CP000514.1_cds_ABM18727.1_1619	1413	900.922	582	134.104
lcl|CP000514.1_cds_ABM18728.1_1620	414	44.641	25	116.255
lcl|CP000514.1_cds_ABM18729.1_1621	891	388.151	210	112.312
lcl|CP000514.1_cds_ABM18730.1_1622	402	40.9605	15	76.0208
lcl|CP000514.1_cds_ABM18731.1_1623	1302	789.451	322	84.6716
lcl|CP000514.1_cds_ABM18732.1_1624	738	244.664	288	244.36
lcl|CP000514.1_cds_ABM18733.1_1625	1365	844.803	564	138.589
lcl|CP000514.1_cds_ABM18734.1_1626	1188	674.421	382	117.581
lcl|CP000514.1_cds_ABM18735.1_1627	1107	595.667	246	85.7311
lcl|CP000514.1_cds_ABM18736.1_1628	1086	569.818	336	122.408
lcl|CP000514.1_cds_ABM18737.1_1629	1125	611.876	361	122.476
lcl|CP000514.1_cds_ABM18738.1_1630	1143	636.956	299	97.447
lcl|CP000514.1_cds_ABM18739.1_1631	1158	644.008	304	97.9917
lcl|CP000514.1_cds_ABM18740.1_1632	900	396.926	184	96.2309
lcl|CP000514.1_cds_ABM18741.1_1633	1287	782.19	289	76.6994
lcl|CP000514.1_cds_ABM18742.1_1634	660	180.642	169	194.211
lcl|CP000514.1_cds_ABM18743.1_1635	1518	1012.14	562	115.266
lcl|CP000514.1_cds_ABM18744.1_1636	645	169.019	144	176.862
lcl|CP000514.1_cds_ABM18745.1_1637	1413	909.343	546	124.644
lcl|CP000514.1_cds_ABM18746.1_1638	1479	972.284	522	111.451
lcl|CP000514.1_cds_ABM18747.1_1639	1179	666.223	389	121.21
