target_id	length	eff_length	est_counts	tpm	sid	run
lcl|CP000514.1_cds_ABM18293.1_1185	1083	940.997	1086.0	174.649	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18294.1_1186	249	100.0	273.0	413.13	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18295.1_1187	492	342.193	452.0	199.89	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18296.1_1188	930	787.393	918.0	176.431	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18297.1_1189	252	103.0	268.0	393.752	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18298.1_1190	438	283.969	332.0	176.926	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18299.1_1191	222	73.0112	179.0	371.012	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18300.1_1192	1140	998.624	1000.0	151.538	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18301.1_1193	1647	1509.92	1487.0	149.032	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18302.1_1194	1179	1030.19	1328.0	195.077	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18303.1_1195	1341	1187.97	1678.5	213.816	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18304.1_1196	711	560.988	579.0	156.189	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18305.1_1197	411	258.64	324.0	189.572	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18306.1_1198	1359	1202.98	1354.0	170.328	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18307.1_1199	222	73.0112	253.0	524.392	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18308.1_1200	1347	1203.83	1308.0	164.425	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18309.1_1201	177	31.3862	98.9682	477.179	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18310.1_1202	414	270.486	438.0	245.05	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18311.1_1203	1032	881.035	813.0	139.644	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18312.1_1204	609	462.382	554.0	181.315	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18313.1_1205	957	797.492	1094.99	207.782	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18314.1_1206	1542	1385.52	1423.82	155.513	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18315.1_1207	756	598.365	583.87	147.664	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18316.1_1208	264	115.0	196.0	257.919	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18317.1_1209	363	209.522	349.0	252.069	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18318.1_1210	537	380.608	512.0	203.571	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18319.1_1211	699	550.839	671.0	184.341	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18320.1_1212	825	674.79	700.0	156.984	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18321.1_1213	984	823.995	958.0	175.94	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18322.1_1214	297	148.0	288.0	294.48	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18323.1_1215	378	225.14	377.0	253.404	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18324.1_1216	306	155.329	345.0	336.117	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18325.1_1217	1398	1243.48	1435.0	174.638	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18326.1_1218	846	689.003	792.0	173.952	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18327.1_1219	1239	1079.21	1186.0	166.305	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18328.1_1220	1299	1144.04	1202.0	158.996	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18329.1_1221	1434	1284.02	1370.0	161.464	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18330.1_1222	1365	1223.29	1194.0	147.707	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18331.1_1223	951	809.766	823.0	153.803	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18332.1_1224	657	507.691	594.0	177.056	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18333.1_1225	1350	1194.16	1227.0	155.491	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18334.1_1226	555	401.982	591.0	222.488	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18335.1_1227	288	139.0	349.0	379.958	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18336.1_1228	840	689.998	1032.0	226.338	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18337.1_1229	1569	1429.7	1614.0	170.838	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18338.1_1230	852	700.913	897.0	193.666	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18339.1_1231	942	789.976	963.0	184.475	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18340.1_1232	609	454.696	1004.0	334.147	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18341.1_1233	1152	993.477	1704.0	259.559	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18342.1_1234	1206	1046.72	1687.0	243.9	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18343.1_1235	711	552.189	868.0	237.879	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18344.1_1236	474	318.497	658.0	312.641	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18345.1_1237	1488	1325.99	2419.0	276.072	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18346.1_1238	558	405.546	873.0	325.761	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18347.1_1239	2973	2808.41	4942.0	266.297	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18348.1_1240	741	585.816	825.0	213.117	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18349.1_1241	225	76.0064	260.0	517.664	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18350.1_1242	624	474.99	601.0	191.476	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18351.1_1243	1170	1018.21	1096.0	162.891	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18352.1_1244	2310	2182.98	2149.0	148.974	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18353.1_1245	768	627.458	747.0	180.161	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18354.1_1246	675	530.739	669.0	190.752	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18355.1_1247	732	590.868	767.0	196.44	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18356.1_1248	258	109.0	279.0	387.349	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18357.1_1249	483	334.54	507.0	229.343	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18358.1_1250	699	557.912	699.0	189.599	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18359.1_1251	1083	945.369	1161.0	185.847	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18360.1_1252	723	570.104	711.876	188.962	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18361.1_1253	477	326.763	460.332	213.188	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18362.1_1254	432	277.607	390.5	212.87	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18363.1_1255	855	697.495	586.415	127.23	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18364.1_1256	513	357.061	508.671	215.586	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18365.1_1257	306	153.26	384.5	379.657	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18366.1_1258	402	247.106	497.0	304.367	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18367.1_1259	381	234.037	509.0	329.123	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18368.1_1260	846	693.469	638.477	139.329	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18369.1_1261	864	719.627	687.484	144.571	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18370.1_1262	831	671.055	862.145	194.423	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18371.1_1263	1011	854.727	796.977	141.105	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18372.1_1264	861	714.668	922.497	195.337	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18373.1_1265	582	431.704	726.516	254.673	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18374.1_1266	1140	993.557	1785.87	272.008	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18375.1_1267	1326	1173.99	1128.25	145.434	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18376.1_1268	666	516.276	698.894	204.858	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18377.1_1269	1317	1163.22	1468.43	191.036	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18378.1_1270	381	230.717	447.0	293.193	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18379.1_1271	474	322.681	490.5	230.033	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18380.1_1272	2220	2078.78	2258.5	164.413	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18381.1_1273	753	601.883	816.5	205.291	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18382.1_1274	249	100.0	300.5	454.746	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18383.1_1275	897	744.073	1003.6	204.113	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18384.1_1276	483	327.145	1175.29	543.661	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18385.1_1277	1539	1380.15	1622.82	177.938	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18386.1_1278	741	589.669	899.572	230.862	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18387.1_1279	756	597.662	823.35	208.475	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18388.1_1280	1542	1382.45	1435.13	157.096	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18389.1_1281	1281	1139.32	1287.0	170.946	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18390.1_1282	1152	1005.46	1188.0	178.804	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18391.1_1283	669	510.752	685.0	202.958	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18392.1_1284	459	305.914	453.0	224.091	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18393.1_1285	1008	859.12	887.0	156.241	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18394.1_1286	1242	1092.25	1177.0	163.072	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18395.1_1287	627	481.595	638.0	200.477	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18396.1_1288	927	780.096	979.0	189.915	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18397.1_1289	333	180.298	412.0	345.804	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18398.1_1290	255	106.0	315.0	449.707	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18399.1_1291	666	521.786	582.0	168.793	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18400.1_1292	936	788.076	900.377	172.894	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18401.1_1293	3141	3034.69	3022.0	150.697	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18402.1_1294	1650	1506.17	1459.0	146.59	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18403.1_1295	2949	2794.0	2832.0	153.388	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18404.1_1296	5256	5122.0	4605.0	136.055	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18405.1_1297	1926	1780.07	1884.0	160.166	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18406.1_1298	1167	1009.86	1089.0	163.189	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18407.1_1299	444	292.576	319.0	164.997	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18408.1_1300	6642	6517.72	6190.0	143.721	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18409.1_1301	2052	1917.92	1964.0	154.966	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18410.1_1302	1218	1086.42	1255.0	174.812	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18411.1_1303	261	112.0	352.0	475.608	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18412.1_1304	573	420.85	608.0	218.626	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18413.1_1305	921	796.459	944.0	179.363	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18414.1_1306	459	310.83	412.0	200.585	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18415.1_1307	501	349.958	417.0	180.32	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18416.1_1308	741	583.302	787.0	204.177	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18417.1_1309	1542	1382.38	1633.0	178.765	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18418.1_1310	255	106.0	469.0	669.563	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18419.1_1311	1467	1310.76	1397.0	161.287	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18420.1_1312	648	495.759	733.0	223.747	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18421.1_1313	1728	1592.87	1744.0	165.688	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18422.1_1314	852	699.443	851.0	184.12	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18423.1_1315	747	597.043	632.0	160.19	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18424.1_1316	207	58.1281	270.0	702.914	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18425.1_1317	873	715.27	900.0	190.413	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18426.1_1318	609	450.694	644.0	216.237	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18427.1_1319	1155	994.768	1139.0	173.271	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18428.1_1320	1935	1764.58	1794.0	153.853	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18429.1_1321	1434	1289.33	1259.0	147.77	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18430.1_1322	795	642.413	719.0	169.371	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18431.1_1323	366	210.769	370.0	265.656	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18432.1_1324	1560	1401.74	1551.0	167.443	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18433.1_1325	1599	1447.25	1487.0	155.487	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18434.1_1326	1605	1449.7	1517.0	158.355	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18435.1_1327	660	510.488	601.0	178.161	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18436.1_1328	657	502.471	578.0	174.077	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18437.1_1329	1563	1409.29	1517.0	162.896	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18438.1_1330	1212	1049.9	915.0	131.885	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18439.1_1331	453	298.112	444.0	225.386	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18440.1_1332	534	382.156	495.0	196.015	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18441.1_1333	378	227.277	335.0	223.056	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18442.1_1334	765	611.369	665.0	164.605	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18443.1_1335	999	849.494	922.0	164.246	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18444.1_1336	1308	1154.11	1287.0	168.755	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18445.1_1337	534	378.361	519.0	207.58	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18446.1_1338	672	514.316	621.0	182.72	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18447.1_1339	1362	1205.45	1314.0	164.956	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18448.1_1340	1935	1780.48	1982.0	168.458	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18449.1_1341	1002	856.759	944.0	166.739	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18450.1_1342	2214	2073.52	2232.0	162.896	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18451.1_1343	693	540.435	716.0	200.491	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18452.1_1344	1023	863.096	904.0	158.502	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18453.1_1345	675	523.517	639.0	184.712	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18454.1_1346	1482	1330.66	1566.0	178.094	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18455.1_1347	909	756.669	886.0	177.195	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18456.1_1348	1665	1490.71	1708.0	173.388	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18457.1_1349	2406	2242.97	2155.0	145.395	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18458.1_1350	1122	966.084	1034.0	161.969	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18459.1_1351	858	701.124	652.0	140.727	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18460.1_1352	873	713.111	784.0	166.373	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18461.1_1353	1005	860.192	1002.0	176.278	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18462.1_1354	969	809.493	1013.0	189.374	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18463.1_1355	1056	901.2	1081.0	181.522	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18464.1_1356	582	426.602	602.0	213.549	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18465.1_1357	957	807.783	906.0	169.73	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18466.1_1358	990	838.019	859.0	155.119	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18467.1_1359	1842	1692.09	1639.0	146.582	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18468.1_1360	1587	1425.72	1675.0	177.79	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18469.1_1361	978	820.168	934.0	172.333	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18470.1_1362	1185	1032.34	1156.0	169.456	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18471.1_1363	1464	1314.28	1447.0	166.611	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18472.1_1364	402	248.774	473.0	287.727	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18473.1_1365	423	270.408	494.0	276.459	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18474.1_1366	585	431.713	521.0	182.628	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18475.1_1367	636	482.749	632.0	198.116	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18476.1_1368	273	124.0	202.249	246.825	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18477.1_1369	477	329.4	468.335	215.158	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18478.1_1370	456	301.039	393.0	197.558	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18479.1_1371	1254	1093.33	1271.0	175.921	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18480.1_1372	297	148.0	313.0	320.042	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18481.1_1373	351	199.772	368.0	278.764	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18482.1_1374	441	287.976	511.0	268.528	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18483.1_1375	315	160.606	366.0	344.86	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18484.1_1376	819	667.848	648.0	146.832	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18485.1_1377	1191	1031.4	1056.0	154.94	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18486.1_1378	591	435.443	574.0	199.483	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18487.1_1379	696	541.763	767.0	214.245	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18488.1_1380	576	422.699	612.0	219.101	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18489.1_1381	402	248.984	433.498	263.476	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18490.1_1382	1440	1277.48	1408.0	166.791	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18491.1_1383	531	380.734	569.0	226.16	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18492.1_1384	561	410.226	602.0	222.074	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18493.1_1385	954	812.621	907.0	168.906	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18494.1_1386	405	250.875	439.502	265.111	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18495.1_1387	897	745.785	998.0	202.508	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18496.1_1388	513	360.206	490.0	205.859	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18497.1_1389	639	489.774	623.0	192.494	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18498.1_1390	2085	1922.0	1985.0	156.29	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18499.1_1391	525	374.256	415.0	167.805	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18500.1_1392	489	333.474	370.0	167.905	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18501.1_1393	891	745.122	827.0	167.959	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18502.1_1394	747	591.292	673.0	172.241	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18503.1_1395	528	381.087	528.0	209.669	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18504.1_1396	585	439.861	513.0	176.493	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18505.1_1397	1155	1001.5	931.0	140.677	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18506.1_1398	3051	2900.99	2668.0	139.176	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18507.1_1399	636	486.134	541.0	168.409	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18508.1_1400	288	139.0	314.0	341.853	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18509.1_1401	825	676.846	790.0	176.629	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18510.1_1402	528	371.453	596.0	242.81	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18511.1_1403	1254	1108.81	1139.0	155.45	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18512.1_1404	540	394.77	590.0	226.169	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18513.1_1405	1419	1260.59	1215.0	145.857	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18514.1_1406	2505	2349.3	2301.0	148.218	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18515.1_1407	771	618.435	771.0	188.662	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18516.1_1408	363	209.445	334.0	241.325	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18517.1_1409	1473	1325.63	1356.0	154.796	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18518.1_1410	1713	1551.52	1512.0	147.475	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18519.1_1411	1266	1111.71	1218.0	165.798	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18520.1_1412	1896	1738.55	1759.0	153.11	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18521.1_1413	1467	1311.78	1336.0	154.124	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18522.1_1414	2553	2396.49	2356.0	148.773	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18523.1_1415	1206	1055.85	1116.0	159.952	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18524.1_1416	1878	1721.7	1780.0	156.454	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18525.1_1417	555	402.881	506.0	190.063	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18526.1_1418	915	767.897	919.0	181.108	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18527.1_1419	1521	1377.66	1349.0	148.181	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18528.1_1420	399	249.812	399.0	241.704	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18529.1_1421	633	480.093	577.0	181.876	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18530.1_1422	966	807.599	943.0	176.702	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18531.1_1423	882	734.62	867.0	178.6	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18532.1_1424	651	496.051	584.0	178.16	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18533.1_1425	1467	1312.24	1309.0	150.956	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18534.1_1426	600	445.196	532.0	180.836	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18535.1_1427	297	148.0	215.0	219.837	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18536.1_1428	450	298.09	415.0	210.681	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18537.1_1429	921	765.314	853.0	168.669	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18538.1_1430	762	608.77	685.0	170.279	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18539.1_1431	495	343.442	322.0	141.882	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18540.1_1432	792	632.399	726.0	173.728	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18541.1_1433	609	459.298	514.0	169.353	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18542.1_1434	1383	1222.61	1382.0	171.058	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18543.1_1435	384	236.681	431.0	275.574	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18544.1_1436	957	831.835	867.0	157.727	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18545.1_1437	1176	1042.88	1038.0	150.622	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18546.1_1438	1128	1006.78	1074.0	161.434	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18547.1_1439	630	472.569	612.0	195.98	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18548.1_1440	1440	1285.99	1333.0	156.861	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18549.1_1441	1002	837.89	881.0	159.116	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18550.1_1442	1674	1520.62	1625.0	161.717	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18551.1_1443	1620	1459.9	1389.0	143.981	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18552.1_1444	1242	1086.03	1132.0	157.735	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18553.1_1445	330	177.663	300.0	255.534	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18554.1_1446	456	303.685	359.0	178.894	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM18555.1_1447	942	782.468	1003.0	193.981	Sample_77304	Run_1768
